User,Username,User Description,Followers Count,Friends Count,Time,Tweet,Location,Retweeted Tweet,Retweet Count,Fav Count
,ShutUpBabyINoIt,"Do not be silent. America is worth saving.
#ShesOurPresident #TrumpLeaks",488,1340,Mon Dec 12 02:54:53 +0000 2016,"RT @funder: #TRUMPLEAKS:Memo:Ivanka Trump's Iranian shipments-all made while sanctions in place on Iran

#GrabYourWallet #amjoy #msnbc #mon",,Yes,144,0
RichardTrubacek,RichardTrubacek,"USMC '64. U. of Mo. '63, NROTC. Jump School, Ft. Benning, Ga. '64. Served along some SAS in NAM- tough lot, those lads!",805,443,Mon Dec 12 02:54:53 +0000 2016,Trump lashes out at NBC News on Twitter https://t.co/y63SjN08iK,,No,0,0
Enrique Morales,EnriqueM77,,167,445,Mon Dec 12 02:54:53 +0000 2016,"RT @WG_Burton: A Carefully Planned Operation to Prevent President-elect Donald Trumps Accession to the White House?
https://t.co/HQHpFUBoH","Albuquerque, NM",Yes,5,0
Gavin Kang ,KangJiaChen,enjoy exciting life.,38,236,Mon Dec 12 02:54:53 +0000 2016,"RT @tomphillipsin: Beijing life, late 2016: wake up, inhale smog, think, 'What the hell did Donald Trump say while I was sleeping?'",Beijing China,Yes,33,0
Valkyrie Sigrid,ValkyrieSigrid,USAF VET retired nurse #vet #usaf #2A #mono labe #MAGA #opisis NO SHIARA #,685,1152,Mon Dec 12 02:54:53 +0000 2016,RT @US_Army_Vet: Judge Napolitano: NSA not Russia hacked Hillary! Judge Jeanine Slams Obamahttps://t.co/Tzykej89gp @LeahR77 #USAhttps:,TX WA AZ BC Norway,Yes,282,0
carolyn martin,winkiechance,"Loyal supporter of Donald Trump! NYC born. Love cats- have 3 Lily, Charlie and Mariah and 1 parrot -Loki!",3238,3217,Mon Dec 12 02:54:53 +0000 2016,"RT @Bane1349: Indeed.. We would follow President Trump To Hell... And Back
Zero Loyalty to Them.  Just look at those two Bastards Graham 
M",setauket ny,Yes,9,0
Elizabeth Waldman Fr,waldmania,entertainment publicist with a family focus,661,975,Mon Dec 12 02:54:53 +0000 2016,"RT @kurteichenwald: Reminder of what I said in July, cause Ive known Trump since 87: Doesnt wanna BE prez, wants applause. Wont sit 4 brief",San Francisco,Yes,455,0
Ted,tedreally,"Seeking. Learning. Optimistic. Curious.
Air you breathe has left other's bums.
There are 2 trillion galaxies: perspective.
There is enough for all of us.",666,3048,Mon Dec 12 02:54:53 +0000 2016,"@yashar 
And yet none of them use language that attracts Trump supporters. When will they learn to use his language style?",We are all part of each other,No,0,0
Peggy Cheng,peggyhsinhsin,... is  is  is ...,317,779,Mon Dec 12 02:54:53 +0000 2016,RT @TeenVogue: Donald Trump is gas lighting America and deliberately undermining the very foundation of our freedom https://t.co/M00m2yjuly,BK/NYC,Yes,28587,0
Wheezy,ramrhonda,,353,558,Mon Dec 12 02:54:53 +0000 2016,RT @sjredmond: I don't think Trump will ever get to #MAGA. His schtick is all #MARS: Make America Rude &amp; Selfish.,,Yes,7,0
Amery Carlson,amerycarlson,,480,376,Mon Dec 12 02:54:53 +0000 2016,RT @WayneDupreeShow: Rep. Tulsi Gabbard Says Democrats Wrong To Bash Trump For Retired General Picks https://t.co/62oDMIBBmO,"Vallejo, CA",Yes,157,0
Samantha S,SammyMorgan91,"MSLS Student at Clarion University * Proud alumna of Pitt and T * Ravenclaw, Browncoat, Whovian",140,407,Mon Dec 12 02:54:53 +0000 2016,RT @nytimes: A remarkable breach has emerged between Trump and intelligence agencies over claims that Russia hacked the election https://t.,Pittsburgh,Yes,1710,0
Elly Huy,EllyHuy,,17,212,Mon Dec 12 02:54:53 +0000 2016,Ti  thm video vo danh sch pht https://t.co/LjhP6mX323 WIKILEAKS FBI NEWS: Trumps FBI Probe Contradicts CIA. No Link,,No,0,0
Texlaker,texlaker,UT undergrad and law school graduate. I follow all things UT related (sports and otherwise) in additon to my Lakers and Cowboys - all in that order.,235,1275,Mon Dec 12 02:54:53 +0000 2016,RT @EW: Do NOT tweet Donald Trump right now telling him that Alec Baldwin just won a #CriticsChoice award for his #SNL portrayal of him. ,,Yes,129,0
Downward-facingKitty,as_promised,I believe in personhood: a  WOMAN'S PERSONHOOD.... and PS: follow-backs not guaranteed,1902,1860,Mon Dec 12 02:54:53 +0000 2016,Are Trump Supporters Too Dumb To Know Theyre Dumb?Science Says Probably https://t.co/GxytTqA0Xv &lt;or to know what #DunningKruger effect is,,No,0,0
PIE2012,PIE20121,Who doesn't like pie? #imwithHer #Hillary2016 #FeelTheMath #HillaryStrong,1259,772,Mon Dec 12 02:54:52 +0000 2016,@yashar @StillLes4Hill And yet Carl Bernstein enabled Trump to happen with his lies and smears of HRC.,"Pietown, USA",No,0,0
Young Punk Boy ,jtmcfluffy,Waiving through a window |They're good dogs Brent| amswee teh,523,647,Mon Dec 12 02:54:52 +0000 2016,RT @DLin71: Transcript of Trump introducing John Bolton https://t.co/bO2qzG8o2k,WSHS 15  JMU 19 (hopefully) ,Yes,59,0
Bonny Venditte,BVenditte,,117,831,Mon Dec 12 02:54:52 +0000 2016,"RT @AriMelber: Trump previously criticized Obama for missing intel briefings - inaccurate at the time, hypocritical now: https://t.co/301NA",,Yes,1194,0
Sede Vacante,JohnSede,"Traditional Catholic Militant  Papa dubius, papa nullus",758,441,Mon Dec 12 02:54:52 +0000 2016,RT @NewsBud_: #Trump Fills the Swamp With Steven Mnuchin https://t.co/GQHmeCjT4h https://t.co/B5NNaN2NIF,,Yes,38,0
Kathy Lange-Novak,KathyLangeNovak,"Knitter, Reader, Knitter, Movie Fan, Knitter, Mom, Knitter, Wife, Knitter, News Junkie, Knitter",19,59,Mon Dec 12 02:54:52 +0000 2016,"RT @kurteichenwald: Reminder of what I said in July, cause Ive known Trump since 87: Doesnt wanna BE prez, wants applause. Wont sit 4 brief","Wisconsin, USA",Yes,455,0
ChristineDavidKeller,Tenkellers,,5254,5242,Mon Dec 12 02:54:52 +0000 2016,RT @RedNationRising: HIDDEN CAM: Professor Says Trump Election an 'Act of Terrorism' #RedNationRising  https://t.co/BJDNT0FQSD via @scrowder,"Lincoln, Arkansas",Yes,15,0
Jacques De La France,777Francejacque,GOD CHOSE DONALD TRUMP I SPEAK ENGLISH ONLY PROPHETIC INSIGHTS GIFTS OF SPIRIT WORD OF KNOWLEDGE WISDOM DISCERNMENT HEALING N MIRACLES MOUNTAIN MOVING FAITH,6340,6345,Mon Dec 12 02:54:52 +0000 2016,RT @V_of_Europe: Trump: Democrats Just Suffered One of Greatest Defeats in History of Politics  https://t.co/L255CE0Kjp,"New York, USA",Yes,6,0
Andrew S. Williams,journeysincolor,"Photographer, Writer, Explorer, and Purveyor of Random Weirdness.",424,304,Mon Dec 12 02:54:52 +0000 2016,RT @saladinahmed: TRUMP'S CABINET is an anagram of 'TIS BUT CRAP MEN,"Seattle, WA",Yes,254,0
Sabel,Camilian1Sabel,Blocked by Debbie Wasserman-Schultz & Lanny Davis! Pro 2A & Israel. Nationalism & patriotism r not xenophobic. Pro legal Imm. Merry Christmas!,1902,1973,Mon Dec 12 02:54:52 +0000 2016,"RT @RichardTBurnett: Everything is coming back thanks to Donald Trump:
1. Pride in America.
2. Saluting American flag.
3. Merry Christmas.",,Yes,125,0
Mandarin Orange,Mandari25733571,"Pet rescuer, mom of an awesome autistic son, soon to be grandma, and devout pantheist. Welcome to my universe.",468,1073,Mon Dec 12 02:54:52 +0000 2016,"RT @girlsreallyrule: The CIA is SURE Russia helped elect Trump, the FBI is not as sure...Hmmm. One of these things is Comey-er than the oth",#HRC:ThePeoplesPresident #NeverTrump,Yes,152,0
Sarge,sarge19k4088,"19K40 M1A1 ARMOR, 22YRS,USARMY DISABLED VETERAN,STEELERS ,WEST BY GOD VIRGINIA BORN.HILLBILLY ,ITALIAN.  PRESIDENT TRUMP
EARNHART JR/88.",2502,4129,Mon Dec 12 02:54:52 +0000 2016,"RT @CarlaChamorros: Vintage Trump, listen and understand why HE/WE WON:

Exclusive: Donald Trump on Cabinet picks, transition process https","Pennsylvania, USA",Yes,2,0
Aleksei,AlekseiTheWolf,18 Male - Furry - Bisexual - In love with @Motochuka  - Gamer - LoL Ranked Silver IV - SUNY Binghamton Poly Sci Major - #OurRevolution,101,70,Mon Dec 12 02:54:52 +0000 2016,@marling981 @CoryBooker Seems like a good idea til you realize that people will want to clean up the mess left after Trump's bubble pops,"Manhattan, NY",No,0,0
leila kirkland,leilacountry,stop hurting the children,52,62,Mon Dec 12 02:54:52 +0000 2016,@yolandazavala7 fbi report says no russian associated with trump or his associates,south georgia,No,0,0
Mary Trinetti,MaryTrinetti,"Lived through the 60's,70's,80,90;s and so on and so on..I totally believe in Equal Rights. Pitt Bull Rescuer Do not add me to lists-Activist-Progressive",1061,1190,Mon Dec 12 02:54:52 +0000 2016,"RT @funder: #TRUMPLEAKS Donald &amp; Ivanka Trump sent 1,347 shipments for clothing line w/Iranian affiliated cos #GrabYourWallet #amjoy @JoyAn",Everywhere and anywhere,Yes,83,0
Paddington,_missnher,#TEAMBrenn Carpe Diem 7-23-15  Gen #GiddyGoatGang,1017,777,Mon Dec 12 02:54:52 +0000 2016,Trump https://t.co/GiTfFNY2sA,,No,0,0
whome,DtRh321,,27,92,Mon Dec 12 02:54:52 +0000 2016,"@Yvette_G_Nacer trump's ""russian"" server. haha",somewhere,No,0,0
AMANDA STALEY,ABSFSU1,"LANA DEL REY is my favorite artist. Christopher Pike is my favorite author. I heard that you like the bad girls honey, is that true?",896,2067,Mon Dec 12 02:54:52 +0000 2016,RT @EW: Do NOT tweet Donald Trump right now telling him that Alec Baldwin just won a #CriticsChoice award for his #SNL portrayal of him. ,,Yes,132,0
Lizzy B StillWithHer,respectinc,"Live for good politics, good food & wine, good books, good football, good teachers, good gardening & good news from the doctor",1522,1449,Mon Dec 12 02:54:52 +0000 2016,RT @jayrosen_nyu: 2/ Already in gear: Trump loyalists (Jeffrey Lord is the model) recruited into the press as a gaudy show of balance. http,"Atlanta, GA",Yes,321,0
GRAMPA1942,grampa194235,"Retired from the grocery industry.ARMY VETERAN OF SIX YRS.SERVED IN VIETMAM 1964/1965.Was A KENNEDY DEMOCRATIC, NOW A CONSERVATIVE REPUBLICAN.",4724,4570,Mon Dec 12 02:54:52 +0000 2016,THE CIA SAID THAT RUSSIA WAS INVOLVED IN OUR ELECTION. TRUMP NEEDS TO LISTEN TO INTELLIGENCE BRIEFINGS AND DONT IGNORE THEM ,ONTARIO CA.,No,0,0
Tech News DB,TechNewsDB,,53,1,Mon Dec 12 02:54:52 +0000 2016,"Larry Page, Tim Cook said to attend Donald Trump's tech summit     - CNET - https://t.co/qf48qX58P4 https://t.co/2DXQBT8h3G",,No,0,0
Al Melvin,SenatorMelvin,,2168,130,Mon Dec 12 02:54:52 +0000 2016,#azright POTUS elect Trump is off to a great start. Gen Kelly to head up Homeland Security is perfect. We need a Gen for the Border Patrol!,,No,0,0
Dale Buddine,dblair54,Development Professional at Philadelphia Corporation for Aging,341,517,Mon Dec 12 02:54:52 +0000 2016,"RT @carlreiner: As elated as I was about seeing Dick Van Dyke Show In color tonite, that's how depressed I am about Trump's choices for U.S",Philadelphia,Yes,41,0
Joan,politicsrecycle,,169,215,Mon Dec 12 02:54:52 +0000 2016,EXPOSED  Look Whos Behind Scheme to STEAL Trumps Electoral College Votes   https://t.co/3mVyOnVwMu,,No,0,0
Michael Hensel,michaeldhensel,"Skeptic. Husband. Father, Son, Brother, Friend",63,287,Mon Dec 12 02:54:52 +0000 2016,Finally a plan from Trump. https://t.co/IuvJhJ8HdT,,No,0,0
MSimiltonNY2212,Newyorker2212,"Mom of two, Retail Recruiter, Free Style Music fan.",673,162,Mon Dec 12 02:54:52 +0000 2016,RT @DerronDjjrdn: Donald Trump Keeps Blaming Everybody But Russia For Election Hacking - The Daily Beast #SmartNews https://t.co/KvQzjL4mHx,United States,Yes,1,0
M D'Orleans,ramcatalleyetsy,I FOLLOW BACK- NO LISTS!,770,2267,Mon Dec 12 02:54:52 +0000 2016,RT @_0HOUR1: Donald Trump did not commit #Treason watch your words folks this is the President-Elect you speak of now. Especially you peopl,United States,Yes,83,0
Helen Eckard,HelenEckard,Ex NYer Fighting for our Republic one tweet at a time.,96,216,Mon Dec 12 02:54:52 +0000 2016,"RT @randyprine: Instead of vilifying the CIA, Trump should release his taxes to prove that Russia has no incentive for helping him be elect",,Yes,28,0
Shape,Zhape,My gun is my pen don't make me pull it out.  I'm still with HER.,56,131,Mon Dec 12 02:54:51 +0000 2016,"RT @SeabreezeCheryl: BREAKING: Donald Trump Hit With TREASON Filing Monday Morning, Get Ready (DETAILS) https://t.co/ufmcVURB1v via @Bipart",,Yes,2,0
RuPeesh BhAndariii,bhandarirupes18,love my country,58,264,Mon Dec 12 02:54:51 +0000 2016,"RT @KanakManiDixit: ""Our first task in this struggle is to understand what we face.Only then can we work out what to do.""-George Monibot ht",Biratnagar,Yes,3,0
2nd Revolution,tlhenson823,"Conservative, Christian, Nurse, Mother, wife 20+ years. Vols fan, I follow back after vetting legit accounts Tlhenson@gab.ai",1160,1572,Mon Dec 12 02:54:51 +0000 2016,RT @vivelafra: THE RUSSIA HOAX: Julian Assange acknowledges murdered DNC staffer Seth Rich was Wikileaks' source.  Why is MSM covering this,"Cartersville, GA",Yes,2469,0
LaOkieKat ,LaOkieKat,RN Follow me on https://t.co/oE0TBMaIbi He is no fool who gives what he cannot keep to gain that which he cannot lose. Jim Elliot,5938,6532,Mon Dec 12 02:54:51 +0000 2016,"RT @asamjulian: Russophobia is actually a form of xenophobia, something liberals like to accuse Trump of. https://t.co/RWFlg7Lx97",Southern US,Yes,56,0
Martina Navratilova,Martina,"Married with a great family :),used to play tennis,now just talk about it. Like to talk politics, though some would rather I stick to tennis:).No chance!!!",179624,216,Mon Dec 12 02:54:51 +0000 2016,@DavidCornDC a very good point.But then what is trump serious about exactly We know he wants to be more wealthy and more popular? What else?,,No,0,2
sandyincali,uncagedgypsy,"lefty lover of nature 
    #Resistance",7108,7719,Mon Dec 12 02:54:51 +0000 2016,"RT @leahmcelrath: This is a thorough compilation on @dailykos of resources regarding Putin, Dugin, Spencer, Bannon, and Trump:

https://t.c",Surf City,Yes,126,0
DemoCats,Mom9Ky,#Election2016 Government & Politics #imwithher,409,686,Mon Dec 12 02:54:51 +0000 2016,"RT @TheDemocrats: Are you:
- A woman?
- Under 26?
Do you:
- Have a pre-existing condition?
- Live?
- Breathe?
Obamacare helps you. Don't le",,Yes,284,0
Kurt Rex Cooper,KurtRexCooper,"Bring the Ancient in to the Present with an elegant Kurt Cooper Neo-Classical Sculpture, says Kurt. (He is progressive, a lifter, and gay.)",931,1049,Mon Dec 12 02:54:51 +0000 2016,"I process Trump's cabinet picks that way.  I grieve for America at each pick, then do not think about it until the next one. @tomtomorrow","Tucson, Arizona",No,0,0
Deplorable Brad Wade,bdwlexky,"RN BC, M.Div. Life long Conservative . I have worked in various settings striving to help people in meaningful ways.US headed in wrong direction!",2143,4608,Mon Dec 12 02:54:51 +0000 2016,"Trump critics using words like: if, maybe,possibly,might,could,what if,opinion,assessment,feels like, some people say,and it can't be done!","Georgetown, KY",No,0,0
Jesse Leon Henson,jesse74henson,"I'm just a guy.  I drive cab for a living, and write as a hobby.",1463,2679,Mon Dec 12 02:54:51 +0000 2016,RT @EW: Do NOT tweet Donald Trump right now telling him that Alec Baldwin just won a #CriticsChoice award for his #SNL portrayal of him. ,,Yes,132,0
((CHURCHLADY320)),CHURCHLADY320,"Voice for justice. All people of conscience are appreciated, don't have to be religious-DO have to care about your fellow humans, no exceptions! #UniteBlue!",4408,4382,Mon Dec 12 02:54:51 +0000 2016,"RT @CitizensFedUp: Hillary could have legal right to challenge electoral college system and be next US president, says law professor https:",California,Yes,521,0
M.R. MIDDLETON,tmogul_live,"Image, PR and Social Media Consultant. Management, Branding & Marketing specialist. Co-Owner tru-blud llc.,",51626,39284,Mon Dec 12 02:54:51 +0000 2016,"Who Cares About Yemen's War, Trump is Person of the Year! https://t.co/xgeyIqxSRi",ATLANTA,No,0,0
Melinda K Ainsworth,MelindaThinker,,1811,4999,Mon Dec 12 02:54:51 +0000 2016,"RT @SheSternly: Petition your Senators that trump is part of a proven coup by Russian forces and they know it. NO INAUGURATION, NO COOPERAT",,Yes,1,0
Melissa P,IntrovertRN1975,"Post-truth=BS. Love evidence-based discussion, opinionated & passionate but not closed minded. ""Never have a battle of wits with an unarmed person."" unknown",160,606,Mon Dec 12 02:54:51 +0000 2016,"RT @JuddLegum: 6. According to Bolton, Russians are so good at hacking they would never leave evidence that US intel could detect https://t","CA, previously VT & OR",Yes,22,0
FREEDOM,JackieMcReath1,"Believer in our Lord Jesus Christ always in prayer.  Like to have fun, love to laugh & worried about our country.  Prayers 4 Mr Trump America's CEO",3609,2694,Mon Dec 12 02:54:51 +0000 2016,RT @alexjonesshows: Trump dismisses the CIAs claim it has evidence Russians hacked the election https://t.co/BlIQajTzOd,earth,Yes,3,0
NewsBry,NewsBry,"NewsBry brings a trendy take on today's news, entertainment, social media trends, + US hot talks #ifollowback #followmeifollowback #followback",644,1777,Mon Dec 12 02:54:51 +0000 2016,"Despite scientific consensus, Trump says nobody knows if climate change isrea https://t.co/9SvBByM5wt",United States,No,0,0
linda doherty,lindadoherty4,"Retired educator now devoting myself to animal causes - horse rescue, trap neuter return with feral cats and environmental issues.",258,774,Mon Dec 12 02:54:51 +0000 2016,"RT @kurteichenwald: Trump says: So smart doesnt need daily intel briefings, knows more about ISIS than military, knows tax code better than",albuquerque new mexico,Yes,356,0
Chris,BalanceInNature,"Wildlife and Environmental Advocate, Screenwriter, Admirer of Antiques, Vintage Furniture and Collectibles.",477,1125,Mon Dec 12 02:54:51 +0000 2016,RT @sarahkendzior: US Intelligence agencies fear reprisals over Russia revelations https://t.co/PP9qzrbB3s https://t.co/qwwUMIs3rV,,Yes,762,0
Mar Enrile,MarEnrile,"'You tell me the truth, so I can lie for you' - Hank Voight.",45,219,Mon Dec 12 02:54:51 +0000 2016,RT @TeenVogue: Donald Trump is gas lighting America and deliberately undermining the very foundation of our freedom https://t.co/M00m2yjuly,Classified,Yes,28588,0
Ruth Rants,ruthsias,"Political Junkie, Christian, Right leaning Hispanic/Italian. Commercial Real Estate Professional, Food/Wine.",4346,2149,Mon Dec 12 02:54:50 +0000 2016,"RT @sluggahjells: In which Trump comes to the Army-Navy game, only to then diss the Army-Navy game about not having the ""best football."" ht","Sacramento, CA",Yes,675,0
Bonilyn,BonnieLynn52,,10,69,Mon Dec 12 02:54:50 +0000 2016,@HAWofPA Trump met with Al Gore and Leo DiCaprio-he's studying this-might just be a bunch of bull for greedy politicians,"Connecticut, USA",No,0,0
Bobby,bfinstock2_0,Liberalism is where dorks go to try and be cool.  I voted for Donald Trump and enjoyed it. Entiendes mendes?,676,926,Mon Dec 12 02:54:50 +0000 2016,"RT @MagicRoyalty: On election night, Trump offered to buy Hillary's $7 million dollars worth of fireworks for 5 cents on the dollar! 
http",Ca.,Yes,26,0
Karen Chandler,diamondnill1,"My passions are college football, politics, wildlife, animal welfare & climate change. Not necessarily in that order.",1098,1982,Mon Dec 12 02:54:50 +0000 2016,RT @puppymnkey: This one is appropriate for today. IMPEACH the TRAITOR TRUMP @speakerryan https://t.co/KXTmsGsDIx,,Yes,165,0
Maria T Ferro,ChicagoCro,,44,143,Mon Dec 12 02:54:50 +0000 2016,"RT @thehill: Reporter who broke Watergate story calls Trump's lies worse than Nixon's
https://t.co/X96opIoxXJ https://t.co/SpvgwkGPoS",,Yes,144,0
Ariel Valentin,arielvalentin,Son of a Dominican Mother.,378,342,Mon Dec 12 02:54:50 +0000 2016,RT @KatzOnEarth: The Trump presidency will be dedicated to making sure everything he falsely accused Obama of doing now happens: https://t.,"Austin, TX",Yes,348,0
Maria Elisabeth Jim,MariaEl26012179,,72,229,Mon Dec 12 02:54:50 +0000 2016,RT @EP_EEUU_24Horas: Billete parejo! El gabinete de Trump colmado de millonarios https://t.co/XXiaCiA4kN https://t.co/kbNdPuE168,,Yes,1,0
Lisa Steinberg,GoodHumorGrl,@StarryMag EIC & @HuffpostEnt blogger. Owned by the house dragon @CupOfBucks. Coffee is life's greatest superhero! They call me Fanheda! My opinion /= StarryMag,1223,1923,Mon Dec 12 02:54:50 +0000 2016,RT @EW: Do NOT tweet Donald Trump right now telling him that Alec Baldwin just won a #CriticsChoice award for his #SNL portrayal of him. ,"Weston, FL",Yes,131,0
Cherie Burbach,brrbach,"Poet, mixed media artist, freelance writer. Penned and contributed to articles for Readers Digest, Family Circle, NBC/Universal, About/NYT, and more.",13301,7934,Mon Dec 12 02:54:50 +0000 2016,Anyone else find Guliani's announcement to ditch Trump's side the same day CIA announces Russian hacking a bit troubling?,Wisconsin,No,0,0
Zack Mainous,zmain1,"Jesus is a boss, music makes life better, @kmainous is better than me, & many tweets about the Dallas Cowboys & Atlanta Braves",238,232,Mon Dec 12 02:54:50 +0000 2016,RT @Joyce_Karam: There's an attack on Church in Egypt;Terror in Istanbul; ISIS took Palmyra; CIA alarm on Russia.But #Trump is attacking NB,South Carolina,Yes,28,0
Vijay Sud,sud_vijay,,151,141,Mon Dec 12 02:54:50 +0000 2016,"RT @kurteichenwald: Trump says: So smart doesnt need daily intel briefings, knows more about ISIS than military, knows tax code better than",,Yes,356,0
Daniel Lindstrom,Daniel7964,,197,588,Mon Dec 12 02:54:50 +0000 2016,"RT @kurteichenwald: Reminder of what I said in July, cause Ive known Trump since 87: Doesnt wanna BE prez, wants applause. Wont sit 4 brief",,Yes,455,0
Mary K,remmkm,,878,1566,Mon Dec 12 02:54:50 +0000 2016,"RT @Adenovir: Carl Bernstein, who broke the Watergate scandal that led to Nixon's resignation, said that Nixon's lies were nothing compared",,Yes,29,0
nancy green,nancy73gg,,646,340,Mon Dec 12 02:54:50 +0000 2016,"RT @LindaSuhler: #PEOTUS Donald J. Trump #ThankYouTour2016 #Florida
Orlando, FL
FRIDAY 7 PM ET
#MAGA #AmericaFirst
Regis:
https://t.co","Austin, TX",Yes,21,0
Meaghan Webster,meaghanwebster,"Nuclear security communications in DC. Proud Zag from Washington State. News, Italian culture & international relations geek. Creator of @meags_eggs.",384,284,Mon Dec 12 02:54:50 +0000 2016,"RT @nytimes: Rex Tillerson, the Exxon Mobil chief with ties to Putin, is expected to be Trump's pick for secretary of state https://t.co/7A",,Yes,232,0
Reclaim Dawgs,ReclaimDawgs,#God fearing #Christian. I'm an #American #Patriot who is determined to protect #America from all foreign and domestics enemies who wish to do us harm,95,81,Mon Dec 12 02:54:50 +0000 2016,"RT @TeaPartyCore: values and principles of #TeaParty movement r finally gaining the top seat of power in the White House
https://t.co/QMDfn",,Yes,3,0
daniel,drv4posgrowth,"Loves God!
U.S. Letter Carrier.
.
 Cares about family, self and country. Let's make our country simply irresistible!",179,347,Mon Dec 12 02:54:50 +0000 2016,"RT @JimmyBear2: POLITIFACT: Trump Is Lying, Russia DID Swing Election In His Favor - https://t.co/10wfG8wcui",taylor,Yes,8,0
Pecosbilllubbock,PedroCo16889625,,238,323,Mon Dec 12 02:54:50 +0000 2016,RT @kurteichenwald: The intel briefings include critical information designed to keep our troops safe. It changes every day. Trump ignores,,Yes,816,0
Kehinde Kolawole,kehindekolawole,If we have no peace it is because we have forgotten we belong to each other.- Mother Teresa,499,1311,Mon Dec 12 02:54:50 +0000 2016,@KatyTurNBC when are u writing a book sharing your experience on the campaign trail with Trump ?,Catonsville MD,No,0,0
Dave Hunter,hypnocoach183,"Native of Lynn,MA now living in West Peabody,MA.Interests include writing,martial arts,NLP,hypnosis,and much,much more.",2606,4788,Mon Dec 12 02:54:50 +0000 2016,"RT @funder: #TRUMPLEAKS Donald &amp; Ivanka Trump sent 1,347 shipments for clothing line w/Iranian affiliated cos #GrabYourWallet #amjoy @JoyAn","Lynn, MA",Yes,79,0
S.A. Solomon,sa_solomon,Writer. Lawyer. New Yorker. Former NJ resident. Miami born. #Noirista. Member of the #resistance.,1160,1585,Mon Dec 12 02:54:50 +0000 2016,"After asking Who believes in global warming? &amp; soliciting a show of hands, Trump concluded no one did. #IdiotinChief https://t.co/00NrHzj787",New York,No,0,0
Deplorable Charlie C,Maxzen2004,"One day your life will flash before your eyes, make sure its worth watching. Let's make America great again! #Trumptrain #MAGA3x #Trump2016 #draintheswsmp",5455,5814,Mon Dec 12 02:54:49 +0000 2016,"RT @TheTrumpLady: Wow! Unbelievable! #Ryan Working With Trump on Wall, Deport Criminal Illegals, Extreme Vetting, School Choice, etc. https","Florida, USA",Yes,603,0
Jonathan,4EverJohnnyBoy,Journalism/Film. Horror aficionado & writer spreading the fear. Advocate for gay rights & also victims/survivors of child abuse. ASPCA HSUS Vegan life! Tweet me,569,371,Mon Dec 12 02:54:49 +0000 2016,@NancyLeeGrahn SO rad see you in my notifications. Love Alexis &amp; need #GeneralHospital to distract from insanity of #Trump #TrumpTransition.,New York,No,0,0
Sahar Helmy,SFH26,"#Film, #Theater & #Music nerd | Media queen | Theater & Film #Producer | Proud #Persian | Front of House at @PublicTheaterNY | I love lamp!",669,1467,Mon Dec 12 02:54:49 +0000 2016,RT @EW: Do NOT tweet Donald Trump right now telling him that Alec Baldwin just won a #CriticsChoice award for his #SNL portrayal of him. ,"New York, NY",Yes,123,0
Lifelong Educator,Consultant59,I have over 30 years of work and volunteer experience in the nonprofit sector. I believe those who work in this sector must put service before personal gain.,1450,64,Mon Dec 12 02:54:49 +0000 2016,King Trump right NOW is planning how he &amp; his kids can enrich themselves. MANY side &amp; back deals in the works over the next 12 months.,,No,0,0
Suzanna/MWM2017,B_H_Fan4Evr,Love Friz! If you are going good to come at me with hate and belligerence don't bother.  Have no time for idiots.,464,524,Mon Dec 12 02:54:49 +0000 2016,RT @EW: Do NOT tweet Donald Trump right now telling him that Alec Baldwin just won a #CriticsChoice award for his #SNL portrayal of him. ,"Lansing, KS",Yes,123,0
Anna Janes,an_janes,"Activist, advocate and recipe triathlete.    If you're looking for sympathy, it's in the dictionary--somewhere between shit and syphilis.",360,639,Mon Dec 12 02:54:49 +0000 2016,RT @divinity254: GM @AlohaMsLonesome Trump only cares about himself &amp; lining his pockets. Troops? He doesn't even attend daily briefings @,,Yes,3,0
Kim U Frey,uramkmf4,"Educator, Master Food Volunteer, co founder Stoop Thursday and former majorette! Need coffee, yoga & open windows.",86,201,Mon Dec 12 02:54:49 +0000 2016,Rachel Maddow: Poll reveals Trump voters live in alternate state of reality https://t.co/quD1b4tfr5,VA,No,0,0
Shirley,1549321s,older Than dirt,41,174,Mon Dec 12 02:54:49 +0000 2016,"RT @funder: #TRUMPLEAKS: US Senators letter to Senate leaders-investigate Trump for Russian espionage

#cnn #msnbc #AMJoy #cnnsotu #thiswee",,Yes,1185,0
Belkiss Obadia,BelkissObadia,"I LOVE ART&LAUGHTER For me its another way of keeping a diary. Contemporary Artist & Medical Interpreter DC, VA & MD",11339,7641,Mon Dec 12 02:54:49 +0000 2016,RT @TeaPainUSA: Now we see clearly why Trump wants to abandon NATO &amp; give Putin the green light to rebuild the old Soviet empire. #RedDon #,Washington DC,Yes,393,0
llarks,llarks,"Roosevelt New Deal Democrat, Anti-Fascist, Progressive, Dinosaur, Scientist",353,87,Mon Dec 12 02:54:49 +0000 2016,RT @ckilpatrick: Trump will not be defeated by outrage. He'll be defeated by (socialist) Left populist politics. We should be most concerne,West Covina,Yes,50,0
GoodWitchOfTheSouth,GoodwinHH6,Independent. Pagan. Gray Witch. Adult ICU RN. Army wife. Husband is 3rd ID soldier-combat medic. Tweets=my opinion. Lib lists=blocked. #ROTM #MAGA,5622,5580,Mon Dec 12 02:54:49 +0000 2016,RT @Stevenwhirsch99: Heres a list of the governments that tried to influence our election (donated to the Clinton foundation). None of thes,"Georgia, USA",Yes,136,0
