User,Username,User Description,Followers Count,Friends Count,Time,Tweet,Location,Retweeted Tweet,Retweet Count,Fav Count
Santos L. Halper,davedbody,"Former huge ass fat guy, now just fat guy.",161,1020,Tue Nov 08 23:59:50 +0000 2016,RT @Milbank: They built a cash bar at Trump election night party-- and his supporters are going to pay for it. https://t.co/X18u0HieSN,"Akron, OH",Yes,3770,0
patricia yingst,patriciayingst,Coffee hello!,33,161,Tue Nov 08 23:59:50 +0000 2016,"RT @WSJPolitics: People line up to visit Susan B. Anthony's grave in Rochester, N.Y. on #ElectionDay https://t.co/svBB8C8bLY  https://t.co",,Yes,17,0
Lilly McCracken,lillayyyy_,,863,416,Tue Nov 08 23:59:50 +0000 2016,RT @LKiddy2: If our founding fathers could see this election they'd probably give our country back to the British.,wild and wonderful,Yes,7,0
lace,laceylfischer_,(: 9/07 \ tyler  & amosc: lacey_lynne1,1030,312,Tue Nov 08 23:59:50 +0000 2016,RT @SoDamnTrue: what twitter will be like today since its election day https://t.co/kVb11TM7CJ, ,Yes,2221,0
john t falvey sr,JOHNTFALVEYSR,"I stand with the LORD in truth, and He is showing them thay are mere mortals. two bullets through the head. and now thay try too ignore the LORDs truth, power!",1689,1789,Tue Nov 08 23:59:50 +0000 2016,"RT @RT_America: BREAKING: Reports of one dead after gunman opened fire in Azusa, CA https://t.co/G0cuZ0bfH0",N. Deeth NV,Yes,87,0
 |avier VENEGAS,XaviVenegas,RR.II. Affaires trangres. Virrey en vida pasada. Britpop-INdie. PULP. ProgreCons. Crear-Pintar-Analizar-Respetar-Libertad-VIVIR.,412,1249,Tue Nov 08 23:59:50 +0000 2016,RT @IZOD: America votes. Join the Election Day conversation with #MyVote2016 https://t.co/BWuiwAxas6,Mexique,Yes,1751,0
Damon Yu,karmunyu,"AlienAndEarthling. Fun button badges and stickers decals, custom orders too.",39,312,Tue Nov 08 23:59:50 +0000 2016,RT @TheEconomist: How other countries would vote in the American election https://t.co/kYiIOsGYO0 https://t.co/eoQw7s3H8V,none of your business,Yes,533,0
Kim Morrill,grandmaKim27,,46,95,Tue Nov 08 23:59:50 +0000 2016,"RT @JamesOKeefeIII: We just caught election officials telling people who to vote for, crime Under 25 PS 3031.11. I will tag both you and @D",,Yes,4267,0
#RIPAmerica ,Cyber_Legendary,"fuck TRUMP, leafy, feminists, sjws and vegans (extremists) | Auto-proclam meilleur joueur SSB4, Splatoon & Pokmon de Nouvelle-Caldonie |  #RIPAmerica",154,761,Tue Nov 08 23:59:50 +0000 2016,I'm ready for the results of the election. #electionday #ElectionNight https://t.co/iHMRf5yZcQ,In a better place than America,No,0,0
Tobi,tobibeth1,AMERICAN,1659,1909,Tue Nov 08 23:59:50 +0000 2016,@TheAnonnMessage Not determined if shooting is related to election yet!,Santa Barbara,No,0,0
Ted Flint,TedFlintKansas,"Cyclone Fan living with a Hawkeye fan in Jayhawk country, Lover of Fantasy sports, beer, Cyclones,  Cubs, and Dolphins Official Drunk of Iowa State Athletics.",2793,1612,Tue Nov 08 23:59:50 +0000 2016,RT @ericmichel: I am going to hate-watch CNN's election night coverage like the last season of Dexter,Kansas,Yes,1,0
Adam Cole,Coleram_,"it's ya boi, the chosen one",10,17,Tue Nov 08 23:59:50 +0000 2016,Only Buzzfeed would cover the election but make the show about cooking food,"England, United Kingdom",No,0,0
Morgan Ranker,morgranker,AL,113,151,Tue Nov 08 23:59:50 +0000 2016,If #voterfraud decides this election I'm going to lose my mind.,,No,0,1
BULGEBULL,BULGEBULL,"Tees for your pleasure! Creating custom t-shirts for you! Gays, straight, bi...so everyone. #bulgebull  
Instagram: @bulgebull",1029,2099,Tue Nov 08 23:59:50 +0000 2016,WATCH LIVE: Hillary Clinton and Donald Trump Hold Election Night Parties Only A Mile Apart  https://t.co/vGY5zOkGg6,NYC,No,0,0
raw chUUYA,curraheave,"Iburned so long so quiet you must have wondered if I loved you back. I did, I did, I do.
{ If you're reading this, Chuuya Nakahara is beautiful }",983,784,Tue Nov 08 23:59:50 +0000 2016,RT @memeprovider: got my election sticker https://t.co/EBknYdpVzU,My mind is still in Vienna,Yes,9561,0
Toastie,Toastiewiththe,,60,139,Tue Nov 08 23:59:50 +0000 2016,RT @nytimes: When will we know when we have a winner? https://t.co/58YOEs664i,,Yes,147,0
Jlittsky,JlittTheKid,Lets toss the B #BirdsOfTrey My @ClermontLounge T-Shirt is my most prized possession #ATL,222,568,Tue Nov 08 23:59:50 +0000 2016,I'll be interested to see how the stratification of ethnicities will compare to last election by state #USADecides #ElectionNight,JBeach,No,0,0
VOTE LABOUR -,LabourNHSJAN,1910 My great aunt died in a workhouse infirmary aged 21 years. Kezia - I will never rest until LABOUR WINS AGAIN - R.I.P ... JEREMY HUNT A STAIN ON HUMANITY...,3020,5002,Tue Nov 08 23:59:50 +0000 2016,Eric Trump illegally shares photo of him voting for his dad to be president | The Independent - www.independent. https://t.co/oee14c9qiI, RETWEET DO NOT MEAN AGREEMENT,No,0,0
T,OdellSZN,@MiamiHEAT /@Giants/ @Yankees PREVIOUS @ WAS @VisionzTheIcoN.,501,327,Tue Nov 08 23:59:50 +0000 2016,RT @StephForMVP30: If Trump or Hillary wins the election I'm moving out the country! Goodbye America and hello United States!,"Florida, USA",Yes,3,0
Asshole,Mikeduffy42,Snap: mikeduffy42,172,197,Tue Nov 08 23:59:50 +0000 2016,This whole election has me stressing. Bout to head for the mountains,,No,0,1
Misty,mariachooch,IG: mariachoooch,695,445,Tue Nov 08 23:59:49 +0000 2016,RT @iHumbleThots: Waiting on Election results like https://t.co/4elYh2O7Ic,AV,Yes,11121,0
Betsy V. Young,VZoey101,"Married w/grown children. Career teacher. Avid news reader, opinionated but teachable. Progressive views, politics, foreign affairs, world events",13,54,Tue Nov 08 23:59:49 +0000 2016,RT @Khanoisseur: Easily the best use of a campaign plane this election season: Clinton team (with Jon Bon Jovi) pull off a spectacular mann,South Carolina,Yes,89,0
Marlo Stanfield,PANKsinatra,,245,800,Tue Nov 08 23:59:49 +0000 2016,"RT @NateSilver538: If Clinton wins Florida, her chances will shoot up to about 93%. https://t.co/ZUCgeSJ5eP",,Yes,842,0
weTRUMP,hkmeehan,"NOC technician, dog lover",45,184,Tue Nov 08 23:59:49 +0000 2016,RT @WDFx2EU8: Breaking: Florida Election Worker Goes Public With Massive Voter Fraud Happening Right Now !!!!! https://t.co/m3jPrRGEXT,"Monmouth County, NJ",Yes,1178,0
Spencer Sapp,TheSpencerSapp,Ohio Bobcat alum '15                      #livinthedream,256,192,Tue Nov 08 23:59:49 +0000 2016,The only way I'll be able to get through the waning hours of the election... https://t.co/xJgPLv0FS9,"Greensboro, NC",No,0,15
Laurie VOTED TRUMP,laurie6805,Service Connected Disabled Veteran n search of reform & standing 4 #Veterans rights. I AM THE 1 WHO KNOCKS. #2A #Christian #DefundVA proudly  by the Dallas VA,5616,4911,Tue Nov 08 23:59:49 +0000 2016,"RT @cernovichsdog: If I self identify as a human on Election Day - can I vote for Donald J. Trump? 

#MAGA3X https://t.co/tI8GFaKpxb","Plano, TX",Yes,473,0
TH Knh gii tr,hueDothanh,,506,2397,Tue Nov 08 23:59:49 +0000 2016,Election 2016 Voting under way for next president: https://t.co/tUEDCcpImG qua @YouTube,,No,0,0
Charisse Van Horn,charissemarie,"He who controls the media controls the masses, and he who controls the masses controls the mind ...Charisse",1138,471,Tue Nov 08 23:59:49 +0000 2016,Get Live #Election Results Streaming Online And Be The First To Know Who The #President Is https://t.co/eDTWkHqQNF,Florida,No,0,0
Molly,zoomollogist,"Strong believer in public service #SaveOurNHS, & wish that the commons was less like a House of little Lords. Also love the natural world, theatre, & thai food.",1438,2144,Tue Nov 08 23:59:49 +0000 2016,RT @BernieSanders: I can't fill in for every worker today. Election Day should be a national holiday so that everyone has the opportunity t,"London, England",Yes,29758,0
KM AFRICA,KweschnMedia,"Focus on Africa, US politics, global breaking news, media and entrepreneurship. Amplifying stories that bridge, empower, inform, inspire and question.",2261,729,Tue Nov 08 23:59:49 +0000 2016,RT @ajplus: Donald Trump keeps telling us that the election is rigged. So what's the real risk of #voterfraud today? https://t.co/uHRaxDceau,Horn of Africa. United States.,Yes,117,0
Dimas,dlmassepuh,Yes I'm,34,2008,Tue Nov 08 23:59:49 +0000 2016,RT @RitaCosby: Be sure to get out and vote in this key election in our country! I did!!! #ivotedtoday #ElectionNight #Elections2016 @77WABC,Space Underneath the Sky,Yes,22,0
Baseball Beer BBQ,BaseballBeerBBQ,Baseball Beer BBQ is a podcast & blog w/@theunrealtodd @leevowell @realtedhicks on @HappyHourNet & heard on @iheartradio.,2371,1442,Tue Nov 08 23:59:49 +0000 2016,RT @HappyHourNet: It's the Nikki X Happy Hour #ElectionDay Special! Tonight at 7:30 ET https://t.co/DyeN4Q0EFY @DrJimmyStar @JETAR9 @LadyLa,Baseball World,Yes,9,0
Joe Hapak,JH_hapak,|317| ||,185,161,Tue Nov 08 23:59:49 +0000 2016,This election low key has me stressing out,"Indianapolis, IN",No,0,0
Ahmed ali alshamanie,romans0071,"My name is Ahmed, born 16/05/1982, I live in the United States of America. I work at Toyota",66,121,Tue Nov 08 23:59:49 +0000 2016,voting in the U.S. Election,www.facebook.com/romansroro,No,0,0
nontrivial,ikkelinear,,48,138,Tue Nov 08 23:59:49 +0000 2016,RT @NewsBud_: Did Russia Hack the Election? A Short History of CIA Election Sabotage https://t.co/PK6aTk1V6N (Video) https://t.co/TS0KPC5GA,,Yes,33,0
Jim Deshazo@j_1285,kf4bef,Republican college grad poly Sci Vietnam Navy vet.DAV/Retired QASAS US Army concealed carry Political patriot Protestant stand with our police officers.,535,85,Tue Nov 08 23:59:49 +0000 2016,"RT @SebGorka: Good sign:

Reuters/Ipsos Exit Poll: 3 in 4 Think Economy 'Rigged' for 'Rich and Powerful,' Want 'Strong Leader' 

https://t.",United States,Yes,455,0
Jose Eduardo,thejoepeach,":: oompa lumpen in motion, html5 weapp designer, interface artist and geek ::",635,2229,Tue Nov 08 23:59:49 +0000 2016,RT @CNN: Stand by for #CNNElection projectionhttps://t.co/15RGLqdxpK#ElectionNight https://t.co/Ty5O1defYU,in the middle of your legs,Yes,166,0
Vibrantankles,Vibrantankles,"Lifelong Red Sox sufferer. Staunch NE Patriots supporter. Loves The Daily Show With Trevor Noah, Gabriel Iglesias, ST:AOS, GoT, Call the Midwife, Key & Peele",531,274,Tue Nov 08 23:59:49 +0000 2016,"@ICMezzo same. Goddamn, this election is like no other, ever...",,No,0,0
Kimberley,SkinbyKimH,"Aesthetician, lcnsd nutritionist, make-up artist. Love helping people feel great, look amazing! Beauty from the inside out! skin by Kim fbook pg. follow me!",265,686,Tue Nov 08 23:59:49 +0000 2016,"RT @realDonaldTrump: Don't let up, keep getting out to vote - this election is FAR FROM OVER! We are doing well but there is much time left",OK,Yes,36758,0
Kody Pelham,kodykpelham11,RIP Arithien!! Gone but NEVER forgotten,658,423,Tue Nov 08 23:59:49 +0000 2016,"RT @NoleGameday: Happy election night, #Noles!  https://t.co/gqzEAWdsDW",GO NOLES #FearTheSpear,Yes,175,0
Harper #FuckFascism,MxHarperion,"Queer & agender dork, spreading science & social awareness (and random goofy stuff), stuck in Bumfuct, PA. https://t.co/UvcTu7hhpF RTsendorsements",168,559,Tue Nov 08 23:59:49 +0000 2016,"RT @blogdiva: THIS REMINDS ME... 
are we getting taco trucks on every corner the day after the election or the day after inauguration? #Ele",North America,Yes,12,0
In memory of Scalia,wawzxz,,209,189,Tue Nov 08 23:59:49 +0000 2016,RT @WSJ: Polls close in six states at 7 p.m. EST. Follow along for live updates: https://t.co/reNrPgubQ6  #Election2016 https://t.co/pz4iZ,,Yes,125,0
benssss,ChickWithKicksz,ambition over anything . // henny // rest easy Bree n JDubs ,1333,560,Tue Nov 08 23:59:49 +0000 2016,RT @cruzzz_1: I ain't even tryna watch the election today,"Phoenix, AZ",Yes,1,0
Paul Drawdy,pauldrawdy,"Saved, Husband, Father, Professional Adventurer-well I really don't get paid for it.",120,105,Tue Nov 08 23:59:49 +0000 2016,"RT @TheBabylonBee: The True Election Was In Eternity Past, Annoying Calvinist Keeps Reminding Everyone https://t.co/IGCNuFrJxL https://t.","Screven, GA",Yes,293,0
Rosie,rosie_apperleyy,"Mainly lefty politics and Arsenal                                                                            Working with @OctopusCN, @sshhyurts + @AHEADcharity",172,426,Tue Nov 08 23:59:49 +0000 2016,RT @RLong_Bailey: 3 little bits of bad news the Tories slipped out on US Election Day https://t.co/mRHjfhTCkt,Londinium ,Yes,29,0
Heather,starmonkey4304,"I like cats, metal, bourbon, and being outside.",92,210,Tue Nov 08 23:59:49 +0000 2016,RT @michaelianblack: Quick reminder that Paul Ryan and nearly the entire Republican leadership disgraced themselves at every opportunity th,"Portland, OR",Yes,921,0
#NoDAPL,sinfulweeknd,"#blacklivesmatter, political science major, don't tolerate ignorance, sc // sinfulweeknd",1763,585,Tue Nov 08 23:59:49 +0000 2016,"RT @khairounaaaaa: this whole election has shown me how capitalism is a fucking joke, so who's gonna teach me about communism? https://t.co",ameriKKKa,Yes,23,0
Matt Leising,mattleising,Market structure reporter @business //'you can't have any pudding if you don't eat your meat/how can you have any pudding if you don't eat your meat?//,2286,296,Tue Nov 08 23:59:49 +0000 2016,"RT @jmelikidse: Summing up this election year:
Red, White and Blew https://t.co/dPuNqr1Xha",New York,Yes,1,0
Gabbie,damngabbiee,#FGCU19. 954239. #BLM #ImStillWithHer,250,185,Tue Nov 08 23:59:49 +0000 2016,RT @ShaanMKhan: Our election system is flawed. Water is wet. And you're a genius for realizing it. We get it. Now go vote please.,United States,Yes,1128,0
G-Man,gkgguy,,270,274,Tue Nov 08 23:59:49 +0000 2016,RT @AliEWentworth: Election watching stress eating chocolate cake!  https://t.co/URJ1tL1pzl,,Yes,17,0
Soft Abuse,soft_abuse,Fruits & Flowers + Chris Berry + Soft Abuse,1323,973,Tue Nov 08 23:59:49 +0000 2016,Democracy Now election coverage happening momentarily FYI,"Minneapolis, MN",No,0,1
Noah Collins,NoahCollins618,Isaiah 43:1-4,216,259,Tue Nov 08 23:59:49 +0000 2016,feeling down because of the election tonight? let me try and help again,,No,0,1
Tuan Nguyen,tuannifur,Houston  | Texas | Dobie c/o '18,190,277,Tue Nov 08 23:59:49 +0000 2016,I'm so anxious who's going to win the #election tonight.,"Houston, TX",No,1,2
Claudiu Ionutescu,ClaudiuIonutes1,,85,20,Tue Nov 08 23:59:49 +0000 2016,"RT @realDonaldTrump: Don't let up, keep getting out to vote - this election is FAR FROM OVER! We are doing well but there is much time left","Phoenix, AZ",Yes,36758,0
iamBoozForeal ,iamBoozforeal,,3164,1726,Tue Nov 08 23:59:49 +0000 2016,Video: Common Freestyles About Hillary Clinton &amp; Voting On Election Day  https://t.co/GKLwSuEZI8 https://t.co/3vdRtLdzD4,"ur speakers,New England, Miami",No,0,0
K. Valis-Watson,ValisWatson,,119,85,Tue Nov 08 23:59:49 +0000 2016,RT @HispanicsTrump: This election is coming down to the wire. Please if you haven't already get out and vote Trump!! #ElectionDay,"Delaware, USA",Yes,244,0
cha boii ,ProudfitAsian,UC '20 // K - Asian Bad Boy,2781,513,Tue Nov 08 23:59:49 +0000 2016,RT @champagnepapi: If Donald trump wins the election I'll PayPal everyone that rted this $1,709,Yes,3704,0
Michael Harris,8skopar,,168,585,Tue Nov 08 23:59:49 +0000 2016,I just earned the 'Election Day (2016)' badge on @untappd! https://t.co/fyt1hzBlOl #voteforbeer,,No,0,0
heavehoorg,heavehoorg,Global Breaking News & Entertainment News. All the news that's fit to click.,3809,979,Tue Nov 08 23:59:49 +0000 2016,"In Philadelphia, rumors give way to an ordinaryelection https://t.co/DtjMlNBlXK",United States,No,0,0
jenny,trustfaIIs,missed phone calls,3434,121,Tue Nov 08 23:59:49 +0000 2016,RT @falIawaytyIer: attention america this is your official presidential election ballot. vote wisely. #topdebate,,Yes,372,0
SamSteel,SamSteel10,,1430,1521,Tue Nov 08 23:59:49 +0000 2016,RT @TheLastRefuge2: Thread #1  7:00pm Election Results and Discussion https://t.co/dvp9W1yfpJ https://t.co/1kuDOKqQA4,,Yes,7,0
Freedom'sComing,jjconceptsinc,"People who helped me love myself Ali, MacolmX, Dr.King, in a world that taught me to hate my beautiful hair & myself! R.I.P MUHAMMAD ALI
UNAPOLOGETICALLY BLACK!",1734,1700,Tue Nov 08 23:59:49 +0000 2016,"RT @badwolf303: Election Day: Voters encounter machine breakdowns, describe intimidation at the polls  https://t.co/B8UY4Or0bx","Tennessee, USA",Yes,6,0
Lace,Lacy_Casper,"There's a great big beautiful tomorrow, shining at the end of every day- Walt Disney",242,81,Tue Nov 08 23:59:49 +0000 2016,"RT @Klcampbell_7: Instead of worrying about the election, just remember that we serve a God that's greater than any past/future president.",,Yes,56,0
Mandy ,_mandytweets,"fairy light enthusiast, traveler, I once hugged Pete Wentz and it was glorious",66,179,Tue Nov 08 23:59:49 +0000 2016,I'm literally too afraid to go to sleep because of this election and I'm not even American..#ElectionNight https://t.co/mnFCzKNtjb,in my browsing position,No,0,0
Samantha Keevil,Samantha_Ruko,"The stage is my home. So is YouTube. 
I swear I'm not a natural ginger.",317,260,Tue Nov 08 23:59:49 +0000 2016,RT @SarahCAndersen: Need to finish tomorrow's comic but the election is messing with my nerves just a LITTLE https://t.co/XjkCcpqXsV,Cinnamondiana,Yes,209,0
Rebekah Jacob,rebekahcoffee,,372,737,Tue Nov 08 23:59:49 +0000 2016,RT @darrensands: One of the important stories of this election is black organizers who worked to consolidate young black political power po,"St. Paul, Minnesota",Yes,19,0
Sling TV,Sling,"Get the Best of Live TV. Watch 25+ channels for just $20 a month, including ESPN, AMC, & more. No long-term contracts, easy online cancellation. #TakeBackTV",35687,376,Tue Nov 08 23:59:49 +0000 2016,@biggs_manno Come check out Sling - We still have all of the channels and you can signup for tonight's free preview https://t.co/wv7dN9zLsu,,No,0,3
nips.,SatansNipss,Astronaut in training | Eat your heart out | CSN | EAB,946,435,Tue Nov 08 23:59:49 +0000 2016,"RT @StephenKing: The ugliest election in living memory is almost over, but the polls are still open. VOTE, PEOPLE. Do your job.",The Twilight Zone ,Yes,8338,0
SchoolOfpHeti,NameLack467,Just chillin makin beats. Check us out.,33,664,Tue Nov 08 23:59:49 +0000 2016,RT @eliselabottcnn: Election Day 2016: History arrives from @StCollinson @CNNPolitics https://t.co/rtQLGd5XgT,colorado springs,Yes,2,0
Dan Smailes,DanSmailes,wasn't me,712,301,Tue Nov 08 23:59:49 +0000 2016,RT @realDenaldTrump: I'm proud to say that no living Republican President or Nominee voted for me this election. Also no living sane person,"Perth, Australia",Yes,133,0
thatF*ckingImmigrant,acstar9,,1805,1575,Tue Nov 08 23:59:49 +0000 2016,RT @_The6thHokage: America After Today's Election https://t.co/SAO8PbE94B,"pallet town , kanto ",Yes,1234,0
Rico Alexander,Ricolasjersey,,76,84,Tue Nov 08 23:59:49 +0000 2016,RT @thirdeyedshite: We record right after the election is decided so you know it's about to be fuego take city ,,Yes,2,0
Frank Till,francistill,"Nah, not really.  I mean, really, but not really.",1095,2122,Tue Nov 08 23:59:49 +0000 2016,"RT @latimes: Election results are beginning to come in for Indiana, Kentucky and New Hampshire. Here's where it stands so far: https://t.co","Dunedin, NZ",Yes,78,0
whs being extra,wissbeingextra,never weak too strong,222,616,Tue Nov 08 23:59:49 +0000 2016,"Election 2020, who are you voting for?",,No,0,2
Your Worst Nightmare,NTRL_WMN,You have fucked with the wrong woman! I don't forget and enjoy reaping as much vengeance as possible before lunch. You have been warned.,437,513,Tue Nov 08 23:59:49 +0000 2016,"RT @repjohnlewis: Do not give up, give in, or give out. You must do what it takes to make your voice heard and cast your ballot in this ele",Inside your soul,Yes,3733,0
Isabella Haen,izzyhaen14,,644,411,Tue Nov 08 23:59:48 +0000 2016,RT @AlecPaplham: Realist words I think I have seen all election https://t.co/YMh8fdmfXE,,Yes,62,0
Sammy ,Sammmyyy_25,blue eyed brat //// ~sc~ sammiie_kayyy,634,1130,Tue Nov 08 23:59:48 +0000 2016,"RT @CNN: Its all up to you now. No matter who youre voting for, see your vote counted on CNN election night in America.  https://t.co/8",Oklahoma,Yes,6888,0
Owaseye Ilemobayo Is,OwaseyeI,Kind Heart,179,159,Tue Nov 08 23:59:48 +0000 2016,"New: Control of Senate, House up for grabs https://t.co/51Yo1M4as3 #follow for more",,No,0,1
Gay,GabrielJ_W,"Agender, Biracial, Full Communism.",202,398,Tue Nov 08 23:59:48 +0000 2016,"RT @See_Em_Play: people to blame if the democrats lose the election:
 democrats
not to blame:
 bernie sanders
 jill stein
 young people",Land of Bridges,Yes,1232,0
SirDuncan,questiontheLaw,This profile does not matter. Fuck you and have a great day.,97,236,Tue Nov 08 23:59:48 +0000 2016,RT @scotthortonshow: Election Night Live Stream https://t.co/OdbsCg7xgw #tlot @LibertarianInst,,Yes,10,0
,cai_bou,5'2 and fine too,785,341,Tue Nov 08 23:59:48 +0000 2016,RT @_ForeverrYOUNG: Everybody in they sophisticated bag for Election Day lol I'm not wit it,,Yes,11,0
kanimozhi,kanimozhi,"Proud Indian, Hindu, Engineering Consultant.",59588,4790,Tue Nov 08 23:59:48 +0000 2016,RT @realDonaldTrump: I will be watching the election results from Trump Tower in Manhattan with my family and friends. Very exciting!,"Utah, USA",Yes,25243,0
Reynold Hawthorne,ReynoldHawthor2,,33,189,Tue Nov 08 23:59:48 +0000 2016,"RT @JaredWyand: Hillary is on her way to an airport to watch the election results parked on a runway with flight plans to Qatar

#ElectionD",,Yes,1828,0
Sandy Herrera-Walker,silverfemale1,"All Around 
Eclectic Self-Improver 
Daughter's band
Instagram @pinkysweartx,
Twitter PinkySwearTx ,
 FB PinkySweartx McAllen Musician",61,112,Tue Nov 08 23:59:48 +0000 2016,"RT @YerberiaCultura: Election viewing party, tomorrow! Free BBQ / more :) https://t.co/44moFZlwuz",Earth,Yes,11,0
Lane,LaneThomaHewitt,https://t.co/gx4O4hbxwS,1312,3818,Tue Nov 08 23:59:48 +0000 2016,"RT @TPM: LA Times: 1 dead, 3 injured in active shooting in Azusa, California https://t.co/ngSembdKgz https://t.co/otlaiyvDeV",Near the window.,Yes,23,0
Teddy Bear,teddybear10449,,28,7,Tue Nov 08 23:59:48 +0000 2016,"RT @realDonaldTrump: Don't let up, keep getting out to vote - this election is FAR FROM OVER! We are doing well but there is much time left",,Yes,36758,0
candice,ellieisntonline,'entertainment is a distraction from all the problems in real life',581,264,Tue Nov 08 23:59:48 +0000 2016,RT @memeprovider: got my election sticker https://t.co/EBknYdpVzU,25.4.16,Yes,9561,0
Raychl P,raychlp,a battle scarred conquistador,138,246,Tue Nov 08 23:59:48 +0000 2016,RT @igorvolsky: Wild that we're here on Election Eve unsure if one of the candidates will accept defeat and concede for the good of our dem,bible belt,Yes,88,0
Think Big Go Local,ThinkBigGoLocal,Digital Marketing-Social Media-Website Design-Reputation Marketing-Training & Public Speaking--Let's create a BUZZ around your business!,3057,2992,Tue Nov 08 23:59:48 +0000 2016,Voted  Glass of Wine  Waiting on election results  as a #woman #businessowner or #entre https://t.co/yfDnqoeiOZ https://t.co/amlacEfH6B,"McHenry, IL",No,1,1
Alec Greenspan,greenspank,"Don't worry, I'm an Engineer",666,668,Tue Nov 08 23:59:48 +0000 2016,"RT @NateSilver538: If Clinton wins Florida, her chances will shoot up to about 93%. https://t.co/ZUCgeSJ5eP",,Yes,842,0
XRoads LIVE,XRoads003,The Official Live Channel of Supernatural: The Crossroads @CrossroadsSPN Follow @Michael_Flores @BoldIrishman @TheRyanDenton,95,158,Tue Nov 08 23:59:48 +0000 2016,"RT @Michael_Flores: The #RainManShow Tainted Election special is live. #electionday #taintedelection 
https://t.co/SsREbMZQ7Z https://t.co/",Hell,Yes,29,0
Lule,luletobe,more King Kong than Kate Moss,184,221,Tue Nov 08 23:59:48 +0000 2016,"RT @Bohoover: Utah: Voting Machine Problems Could Force 52,000 to Use Paper Ballots - Breitbart https://t.co/udDJIgjh0l via @BreitbartNews",,Yes,75,0
J.T.,solavoxdeus,"Christian, Researcher, Chaplain, amateur Philologist and Theoretical Lexicographer",458,611,Tue Nov 08 23:59:48 +0000 2016,RT @WDFx2EU8: ELECTION FRAUD: Utah Election In Shambles! Democrats In Vote-By-Mail State Received Multiple Mail-In Ballots! https://t.co/7h,USA,Yes,943,0
DD,Mambear04,,1490,449,Tue Nov 08 23:59:48 +0000 2016,RT @BYP_100: Don't stand for the pettiness at the polls! Call the election protection hotline! https://t.co/AG5xcRUDgB,Cardiff,Yes,50,0
The Australian,australian,News from The Australian newspaper and The Australian Online.,571300,466,Tue Nov 08 23:59:48 +0000 2016,RT @antfarmer: Paul Kelly is very good here on Trump as a vandal and the decline of America ($) https://t.co/ydGRKhuvHc,"Sydney, Australia",Yes,2,0
King Rock,Hickory_dickery,"The ultimate measure of a man is not where he stands in moments of comfort and convenience, but where he stands at times of challenge and controversy- MLK",510,557,Tue Nov 08 23:59:48 +0000 2016,RT @The_Servant10: they say the election rigged if trump loses.. same thing my people say when we get pulled over or when we gotta dig anot,302,Yes,1,0
Adriaan Kans,moderndanceman,Dancer/Choreographer/(Personal)Trainer,166,201,Tue Nov 08 23:59:48 +0000 2016,"RT @TeamTrump: If there's one thing you must share before Election Day, it's this. @realDonaldTrump's closing argument to the American vote","Amsterdam, The Netherlands",Yes,8365,0
Mad Dog Flores,WesternXTheShow,"Gunslingers, witches, demons and a blood thirsty army. Welcome to the weird west.",4047,3734,Tue Nov 08 23:59:48 +0000 2016,"RT @Michael_Flores: The #RainManShow Tainted Election special is live. #electionday #taintedelection 
https://t.co/SsREbMZQ7Z https://t.co/",Arizona,Yes,29,0
Rebekah N. Bryan,RebekahNBryan,Author at https://t.co/UJ6cy9i4tg and editor at https://t.co/AX4N1oy9Gz,270,339,Tue Nov 08 23:59:48 +0000 2016,My kindergartener voted for the 1st time today in school. I vividly remember my 1st presidential election when I was in kindergarten...,Wisconsin,No,0,1
Marnie Russell,marnierussell04,18/feminist/scotland English Literature student GLA,185,455,Tue Nov 08 23:59:48 +0000 2016,"RT @MetalOllie: No. This is what is commonly known as an ""election"". One of those things you keep losing, you haunted, frog-faced pissbag.",Glasgow Scotland UK,Yes,11,0
Beverlee Hughes,BeverleeHughes3,"Staunch supporter of HRC, our next great progressive President. #Hillary2016 #ImWithHer #UniteBlue. Spare time? I write mystery novels. https://t.co/ZvTTJb22tk",4604,3533,Tue Nov 08 23:59:48 +0000 2016,"RT @benchmarkpol: Final prediction: Clinton 87% likely to win, 322 EV to 216. Follow our election coverage tomorrow on twitter! https://t.c",,Yes,547,0
Johann Thorsson,johannthors,"Writer of strangeness. 

Contributor to @BookRiot. 

@DohopTravel Marketing Manager.",2461,2551,Tue Nov 08 23:59:48 +0000 2016,"Spending election night listening to Skunk Anansie and writing a D&amp;D campaign.

One eye on America.","Reykjavik, Iceland",No,0,3
Mr. Arcade,dee_mainey,Sleeper Pick,461,151,Tue Nov 08 23:59:48 +0000 2016,"RT @NateSilver538: Our final forecast of the year just published! Clinton is a 71% favorite in polls-only, 72% in polls-plus. https://t.co/","Oakland, CA",Yes,5289,0
TamaraTattles,TamaraTattles,"Crazy blogger with a potty mouth. 
PLEASE DON'T TAG ME IN TWEETS TO TV PERSONALITES!",9769,237,Tue Nov 08 23:59:48 +0000 2016,"@CNN  based in ATLANTA, is suddenly figuring out that we are a very dark shade of pink on this election. I don't think they expected it.",The ATL,No,0,1
Leanne Lovsin,leannelovsin,"I dabble in the art of public relations, synchronized swimming, veganism, yoga, and cosmetics.",323,551,Tue Nov 08 23:59:48 +0000 2016,"RT @voguemagazine: ""She doesnt realize it yet, but Election Day is a moment in history for both of us."" https://t.co/aP0pq0q274","Ottawa, Ontario",Yes,30,0
